id,price
390,858.672
391,10240.5395
392,9291.374
393,4015.559
394,2046.45
395,1723.165
396,4626.947666666667
397,2398.506
398,2405.2645
399,1872.808
400,1837.0726666666665
401,1628.791
402,2547.025
403,842.493
404,705.993
405,2302.342
406,705.787
407,999.672
408,579.397
409,6744.363
410,6556.566
411,1431.162
412,999.426
413,1656.19
414,10595.4845
415,4165.28
416,983.632
417,1347.945
418,758.515
419,4683.71
420,811.768
421,462.498
422,5334.432
423,7985.176
424,2314.5915999999997
425,4127.657
426,3879.267
427,3250.942
428,1782.043
429,872.182
430,810.165
431,735.952
432,4275.834875
433,931.264
434,5897.822
435,2493.931
436,814.464
437,2763.554
438,4645.724
439,1065.742
440,5821.246
441,4970.942
442,714.122
443,2015.013
444,2057.84
445,2067.171
446,1314.6295
447,10319.86
448,1306.108
449,942.486
450,1420.684
451,11130.098
452,912.467
453,547.411
454,7378.253833333333
455,4066.02015
456,690.139
457,3849.448
458,4408.031
459,1138.338
460,2552.087
461,1739.983
462,770.62
463,5552.404833333333
464,6749.04
465,3664.189
466,5143.21
467,3297.759
468,458.557
469,584.844
470,5123.813
471,10631.711
472,7813.734
473,10888.225
474,1790.513
475,7314.078
476,5311.756
477,2078.976
478,735.463
479,9174.217
480,2058.497
481,5275.691
482,1208.539
483,536.77
484,4031.577
485,494.489
486,730.35
487,468.065
488,2973.756
489,1962.753
490,785.232
491,692.9795
492,2078.396041666667
493,10462.738
494,10438.173
495,717.4629999999999
496,2270.609
497,1595.1487
498,10916.722
499,713.154
500,3096.505
501,2008.886
502,1722.705
503,3764.488
504,3667.947
505,7476.727
506,571.298
507,10708.762
508,977.827
509,6381.807
510,2393.9028
511,2775.682
512,2363.181
513,595.278
514,5100.784
515,592.524
516,7621.008
517,2899.9033333333336
518,8505.432
519,6921.699
520,6523.19
521,862.346
522,699.638
523,4202.485
524,7789.371
525,947.705
526,750.541
527,896.4957999999999
528,813.545
529,965.2736
530,3956.724
531,5528.427
532,5751.792
533,10113.123
534,1828.751
535,1663.908
536,561.51
537,4731.972
538,402.25814285714284
539,8798.034
540,3056.659
541,1955.295
542,3642.308
543,1261.354
544,794.559
545,4915.790833333334
546,7439.452
547,1314.837
548,4335.406
549,5121.106
550,10823.682
551,3166.406
552,4382.094
553,1818.7193333333335
554,3836.779
555,983.546
556,2185.255
557,581.425
558,3409.051
559,4937.353
560,1032.507
561,3158.632
562,7963.402
563,964.754
564,1367.523
565,9439.795
566,2187.236
567,1049.015
568,2203.454
569,3630.305
570,748.762
571,533.722
572,9561.247
573,1750.672
574,1995.363
575,569.858
576,455.314
577,2518.043
578,7283.075
579,6104.753
580,864.525
581,9010.439
582,651.90675
583,1759.453
584,728.747
585,5636.2
586,9048.087
587,798.682
588,925.637
589,804.235
590,3730.506
591,4730.77
592,4819.647
593,4552.859
594,643.755
595,462.008
596,4570.0645
597,852.408
598,1434.795
599,6986.999
600,724.661
601,630.655
602,3255.393
603,4301.114
604,2312.479
605,1416.75
606,6827.738
607,5080.239
608,9551.9805
609,623.772
610,9000.692
611,9826.522
612,5208.239
613,1344.885
614,684.636
615,9422.803
616,2513.905
617,560.506
618,2031.413
619,620.59
620,4982.968
621,4734.75
622,10399.197
623,623.798
624,990.695
625,10621.303
626,10774.507
627,6848.445
628,6187.529
629,1216.748
630,2940.251
631,8809.597
632,1160.404
633,983.031
634,493.961
635,4050.442
636,4476.054
637,2941.332
638,5104.443
639,1188.34
640,10882.167
641,5752.44
642,823.5928333333333
643,9787.395
644,10356.615
645,3775.421
646,3227.78475
647,7231.429
648,2492.52
649,5632.906833333334
650,3000.312
651,1764.378
652,721.203
653,1664.946
654,602.705
655,2622.218
656,7260.911
657,3514.01
658,694.879
659,5644.95
660,427.932
661,606.1626
662,2095.8286666666663
663,702.485
664,4127.947
665,9928.282
666,5223.46
667,6572.758
668,1843.561
669,1073.339
670,10365.774
671,963.163
672,6729.995
673,5528.1355
674,684.6956666666667
675,711.156
676,7206.212
677,7035.383
678,666.532
679,600.694
680,1331.17
681,854.29
682,1011.352
683,6518.733
684,10207.172
685,10724.908
686,1419.873
687,2762.594
688,4522.345
689,1311.755
690,1227.961
691,4884.091
692,2637.291
693,9882.09
694,1933.943
695,709.404
696,4028.141
697,6143.996
698,680.568
699,1281.019
700,2519.401
701,1080.551
702,6306.234
703,1266.855
704,10579.915
705,9214.872
706,939.407
707,5849.844
708,915.028
709,4290.803
710,5209.055
711,8007.339
712,760.119
713,701.365
714,612.235
715,664.5631571428571
716,7047.926
717,2146.952
718,5145.618
719,1011.837
720,1051.632
721,9023.015
722,4105.89
723,2514.932
724,1057.106
725,951.2993333333334
726,3356.666
727,7816.336
728,5140.2453
729,5155.630566666667
730,9423.008
731,4606.28
732,954.499
733,2067.849
734,8524.225
735,4492.643
736,1452.944516666667
737,1759.615
738,805.529
739,5030.405
740,684.363
741,863.979
742,2519.4006666666664
743,4361.273
744,10731.242
745,1134.11
746,7469.8
747,1033.631
748,798.461
749,4343.964
750,551.047
751,748.726
752,2199.332
753,4441.81
754,6062.94
755,3054.74
756,3954.261
757,3985.048
758,4353.273
759,4954.959
760,5920.953
761,3327.156
762,4443.91075
763,2639.447866666667
764,2569.928
765,873.48
766,2521.667
767,708.073
768,4687.87325
769,8112.78
770,3878.228
771,661.3627499999999
772,7658.211
773,5026.104333333334
774,2104.798
775,4110.064
776,3360.578
777,1093.151
778,2025.884
779,1112.586
780,3924.509
781,10217.741
782,6027.644
783,9231.313
784,3998.51
785,3067.907
786,1035.855
787,5092.796
788,6613.01
789,1705.277
790,819.636
791,1863.531
792,1211.204
793,10309.59275
794,1713.679
795,825.391
796,692.728
797,5083.089
798,5766.103
799,902.579
800,1361.425
801,10650.055
802,4281.56
803,11292.266
804,710.684
805,5508.695
806,10286.403
807,696.448
808,5399.236
809,2632.604
810,6844.172
811,2664.6330666666663
812,1298.79
813,2213.79615
814,1117.62
815,834.034
816,6062.002
817,3265.081
818,10977.042
819,7314.858
820,5145.523
821,8300.583
822,755.0475
823,9883.431
824,10425.9815
825,4786.752
826,466.076
827,5717.158
828,1077.253
829,924.072
830,652.937
831,710.054
832,1809.3781666666669
833,1020.443
834,507.403
835,9793.168157142854
836,2597.514
837,706.565
838,2490.235
839,961.886
840,6889.5388
841,3443.879
842,4931.088333333334
843,4396.347
844,2106.627
845,1008.291
846,3890.203
847,3727.325
848,1002.9
849,1201.088
850,931.0216666666666
851,10046.488
852,6782.368
853,10930.503
854,2022.873
855,1823.7453333333333
856,5418.251
857,6481.173
858,9341.63
859,4492.078
860,3382.117
861,727.306
862,1282.437
863,3414.359
864,1770.023
865,8951.996
866,2471.675
867,766.506
868,1701.436
869,9738.352
870,1838.182
871,755.404
872,10340.228107142859
873,10229.852
874,3959.688
875,6550.207
876,9799.971
877,425.008
878,2384.63
879,4184.582
880,10388.095
881,583.753
882,1727.747
883,5585.453
884,8371.75
885,900.001
886,656.5975
887,10749.304
888,4261.756
889,6427.199
890,10842.71442857143
891,2133.525
892,1799.856
893,549.897
894,7899.101
895,10401.593
896,468.113
897,1219.807
898,907.699
899,4595.671
900,4162.341
901,773.205
902,8119.934
903,2504.0306
904,10941.498
905,752.105
906,4179.444
907,464.177
908,983.18
909,4013.185
910,7137.927
911,11076.826
912,2087.134
913,10458.5705
914,759.466
915,1813.448
916,3998.334
917,1274.211
918,3105.082
919,10039.619
920,1558.0964154761905
921,2118.027
922,11055.743
923,1242.4
924,710.7257
925,6188.734
926,9962.098
927,1880.261
928,871.032
929,784.208
930,1316.637
931,3553.512
932,1206.327
933,4719.684
934,868.411
935,4339.569
936,2075.692
937,7969.346
938,3279.729
939,1896.366
940,643.733
941,3875.575
942,1051.207
943,706.137
944,11014.729
945,5222.999
946,4067.43
947,6904.042666666666
948,597.856
949,5935.835
950,2622.733
951,594.384
952,5584.401
953,4098.94
954,434.288
955,656.395
956,4480.025
957,1187.975
958,7793.991
959,1007.889
960,2464.014
961,10103.669
962,2330.176
963,1221.764
964,2040.132
965,876.153
966,1187.978
967,847.963
968,969.627
969,10267.68
970,947.539
971,2736.766
972,2613.921
973,3509.316
974,1950.498
975,8647.766
976,1565.4036666666666
977,10649.68
978,3517.167
979,999.338
980,637.627
981,2250.474
982,804.809
983,9922.642
984,3993.615
985,4145.506
986,1883.877
987,673.904
988,2649.358
989,9817.09
990,8319.872
991,557.724
992,1189.82
993,4338.149
994,713.195
995,1382.492
996,2989.041
997,8043.119
998,10716.73
999,9603.93825
1000,4248.146
1001,2377.282
1002,8496.509
1003,5014.188
1004,669.319
1005,383.252
1006,1237.433
1007,5215.548
1008,2702.764
1009,2164.594
1010,864.845
1011,5785.5
1012,911.721
1013,1985.02
1014,7211.175
1015,3494.131
1016,3837.846
1017,668.028
1018,6806.166
1019,3433.398
1020,4443.671
1021,548.16
1022,4329.442
1023,560.318
1024,798.819
1025,686.099
1026,4857.878
1027,6575.869
1028,3156.908
1029,700.446
1030,938.143
1031,3610.96
1032,1175.718
1033,4962.327
1034,2368.623
1035,728.796
1036,1090.146
1037,2351.369
1038,2788.017
1039,682.531
1040,5036.516
1041,7369.322
1042,490.434
1043,1190.187
1044,1612.273
1045,10544.826
1046,577.332
1047,674.122
1048,754.085
1049,926.603
1050,790.488
1051,633.741
1052,773.613
1053,3518.857
1054,1108.026
1055,530.504
1056,607.9226666666666
1057,880.888
1058,763.216
1059,2523.576
1060,4771.956
1061,820.338
1062,4914.335
1063,5045.811
1064,4537.589
1065,5556.99
1066,4416.451
1067,3197.994
1068,4554.186
1069,787.422
1070,6875.637
1071,698.467
1072,3378.376
1073,10066.0185
1074,10222.8695
1075,8709.353
1076,4213.735095238095
1077,466.523
1078,853.274
1079,950.788
1080,1611.588
1081,762.737
1082,1200.655
1083,3465.5943333333335
1084,2607.028
1085,1090.795
1086,10229.421
1087,2282.30875
1088,8141.032
1089,926.921
1090,2139.901
1091,485.73
1092,7269.84
1093,1259.765
1094,1017.608
1095,744.658
1096,485.325
1097,1055.988
1098,5480.253
1099,451.023
1100,537.429
1101,2366.348
1102,6676.448
1103,5701.847
1104,4914.334
1105,9389.047
1106,3042.114
1107,1057.506
1108,10407.797
1109,5568.396
1110,11128.976
1111,1037.765
1112,1245.028
1113,10200.14375
1114,1782.073
1115,8028.487
1116,776.278
1117,3106.139
1118,10256.564
1119,2853.264
1120,2915.2463166666666
1121,544.953
1122,821.29
1123,10289.41375
1124,835.649
1125,1005.926
1126,9376.301
1127,526.72
1128,3946.214
1129,5887.011933333332
1130,8722.69
1131,10580.96
1132,7566.475
1133,543.917
1134,3145.125
1135,7721.76
1136,1824.297
1137,650.151
1138,858.277
1139,1713.348
1140,779.144
1141,2486.057
1142,4175.002
1143,754.488
1144,841.478
1145,512.07
1146,10365.326
1147,5954.217
1148,3896.891
1149,4198.385
1150,1205.954
1151,631.726
1152,1273.551
1153,995.165
1154,577.7527833333334
1155,522.999
1156,4465.083
1157,929.717
1158,2595.055
1159,2836.364
1160,1687.197
1161,10373.56825
1162,1881.958
1163,2404.165
1164,1351.329
1165,5169.57725
1166,805.055
1167,9550.5725
1168,1903.642
1169,543.239
1170,2778.685
1171,2770.035
1172,1115.905
1173,680.074
1174,2367.389
1175,3743.109
1176,618.247
1177,836.731
1178,4601.969
1179,722.401
1180,6117.772
1181,10996.977
1182,6492.633
1183,1666.289
1184,10643.929
1185,10008.074
1186,10408.144
1187,5809.29
1188,683.757
1189,5920.155
1190,10601.228
1191,10590.317
1192,10405.585
1193,3146.496
1194,590.874
1195,4169.017
1196,4583.84
1197,1126.823
1198,1083.27
1199,4647.096
1200,3755.909
1201,1323.792
1202,4228.436
1203,4331.387
1204,9028.008
1205,634.851
1206,10817.282
1207,1797.914
1208,3517.584
1209,8959.303
1210,1705.817
1211,849.782
1212,5242.171
1213,2986.974
1214,8812.674
1215,3461.037
1216,543.4
1217,4129.383
1218,11118.649
1219,1685.986
1220,3132.18
1221,2022.535
1222,2209.858
1223,1538.414
1224,1161.739
1225,3565.279
1226,5407.58
1227,3626.054
1228,1849.591
1229,4239.521
1230,10417.256
1231,2171.041
1232,2070.845
1233,8912.998
1234,6382.026
1235,5252.67
1236,527.399
1237,8386.526000000002
1238,770.725
1239,511.476
1240,1116.411
1241,647.278
1242,8335.908
1243,4405.656
1244,2514.517
1245,1317.206
1246,4829.78
1247,4009.527
1248,2896.304
1249,915.033
1250,5355.271
1251,2798.279
1252,6633.713
1253,1868.681
1254,3958.956
1255,3029.0476666666664
1256,3539.116
1257,1032.879
1258,11044.708
1259,5413.011
1260,5971.362
1261,1334.952
1262,1418.011
1263,5785.367
1264,9200.087
1265,8724.733
1266,11011.268
1267,11050.372
1268,2764.009
1269,1024.987
1270,4248.805666666666
1271,939.819
1272,1023.528
1273,3940.271
1274,5790.587
1275,10821.62
1276,4466.939
1277,4595.675
1278,3193.286
1279,2224.279
1280,2466.089
1281,1964.986
1282,575.2835
1283,4568.077
1284,9678.322533333336
1285,548.43
1286,861.641
1287,3947.397
1288,2266.776
1289,11135.264
1290,3500.733
1291,1824.715
1292,2974.882
1293,4297.667
1294,886.418
1295,4067.778
1296,2399.345
1297,1398.556
1298,2389.587
1299,3936.846
1300,10295.5855
1301,877.871
1302,8703.739
1303,476.285
1304,1002.231
1305,4479.31525
1306,1841.705
1307,740.531
1308,4172.781
1309,10987.973
1310,1559.491
1311,425.284
1312,4923.875
1313,4408.091
1314,3761.998
1315,4040.562
1316,673.752
1317,721.897
1318,7392.401
1319,8050.035
1320,614.979
1321,509.22
1322,5744.679
1323,10956.532
1324,992.806
1325,1187.543
1326,977.969
1327,2293.976
1328,529.6523785714286
1329,1082.531
1330,2672.5056833333333
1331,3169.545
1332,1289.84295
1333,4189.569
1334,1125.522
1335,1453.879
1336,2050.354
1337,2871.687
1338,3184.472
1339,11006.717
1340,10817.282
1341,968.343
1342,4387.512
1343,1114.959
1344,5146.281
1345,9690.216
1346,918.1324333333331
1347,3891.808
1348,1603.642
1349,4978.217
1350,597.018
1351,1804.543
1352,5247.279
1353,549.637
1354,7569.783773809524
1355,9049.327
1356,548.241
1357,889.833
1358,1867.804
1359,4036.99
1360,5494.168833333334
1361,7552.021
1362,1652.822
1363,848.95
1364,874.285
1365,2030.067
1366,10655.71475
1367,4550.518
1368,2822.0463999999997
1369,8569.752
1370,1047.406
1371,3476.743
1372,1898.328
1373,1483.439
1374,11074.334
1375,2398.3577999999998
1376,1384.7254357142858
1377,632.596
1378,4416.707
1379,8307.859333333334
1380,713.105
1381,3923.247
1382,9828.643733333334
1383,845.678
1384,2392.088
1385,571.483
1386,6222.49
1387,657.762
1388,2372.204
1389,5302.688
1390,3194.228
1391,610.9636666666667
1392,4437.646
1393,1340.592
1394,8236.727333333332
1395,863.495
1396,588.63
1397,927.407
1398,4218.844
1399,1227.02
1400,760.341
1401,1790.069
1402,2320.461
1403,825.65
1404,1381.771
1405,6707.359
1406,4791.657
1407,5213.553
1408,5131.103
1409,7978.595
1410,1360.417
1411,6821.763
1412,8758.754
1413,719.9271666666666
1414,523.752
1415,829.89
1416,876.074
1417,10039.309
1418,4808.641
1419,7815.77
1420,1901.644
1421,528.631
1422,1766.11
1423,1040.519
1424,4685.147
1425,5226.266
1426,1013.317
1427,2438.669
1428,3554.664
1429,9948.416
1430,1361.371
1431,5742.796
1432,4268.219
1433,754.0535
1434,1053.305
1435,2006.075
1436,1738.787
1437,2850.547
1438,3928.598
1439,2307.288
1440,4647.624
1441,1059.179
1442,6866.704
1443,10542.274
1444,3254.666
1445,603.233
1446,655.43
1447,696.608
1448,5045.608
1449,631.506
1450,4196.647
1451,741.487
1452,845.733
1453,6675.37
1454,1236.115
1455,535.091
1456,6482.811
1457,785.981
1458,5673.051533333333
1459,9895.124
1460,8085.555
1461,694.045
1462,1832.586
1463,2963.177
1464,1726.355
1465,853.298
1466,670.574
1467,1298.114
1468,9316.183
1469,591.377
1470,880.773
1471,1369.013
1472,728.044
1473,890.738
1474,526.549
1475,2190.6389
1476,852.3524666666667
1477,4261.903
1478,6350.54
1479,2390.697
1480,10912.588
1481,786.308
1482,2832.297
1483,975.346
1484,9460.196
1485,513.158
1486,560.207
1487,4267.005
1488,7888.336
1489,1003.112
1490,8268.629
1491,901.168
1492,899.585
1493,1361.939
1494,4091.232
1495,10385.92
1496,449.157
1497,556.775
1498,1021.86
1499,6130.783
1500,8265.288
1501,7976.154
1502,1233.48
1503,3321.609
1504,827.2124
1505,1761.637
1506,1295.562
1507,689.013
1508,432.115
1509,918.30025
1510,1116.348
1511,2366.182
1512,1654.017
1513,482.756
1514,1923.765
1515,933.663
1516,5249.22
1517,1207.36
1518,2335.055
1519,3614.772
1520,2341.313
1521,616.421
1522,3497.684
1523,4819.297
1524,10337.11825
1525,4685.048
1526,1603.7456666666667
1527,681.718
1528,10034.286
1529,4685.605
1530,8781.444
1531,11143.015
1532,1212.07
1533,583.715
1534,564.818
1535,796.23
1536,4822.368
1537,4914.8755
1538,7035.01
1539,480.885
1540,843.295
1541,3229.696
1542,10995.25
1543,2509.484
1544,4583.451
1545,9916.255
1546,1065.561
1547,2353.209
1548,4474.367
1549,473.716
1550,1441.367
1551,1668.711
1552,9382.125
1553,484.371
1554,7827.682
1555,4040.202
1556,9267.034
1557,1286.312
1558,5053.236
1559,791.96
1560,2335.097
1561,991.069
1562,689.313
1563,2553.989
1564,10028.023
1565,2807.183
1566,828.771
1567,1044.365
1568,650.66
1569,7341.508
1570,1260.65
1571,6327.389
1572,1935.478
1573,1073.045
1574,4522.484
1575,1081.864
1576,10849.164
1577,10780.993
1578,7432.81
1579,626.876
1580,3720.844
1581,10789.495
1582,855.847
1583,6069.798
1584,1920.963
1585,2382.885371428571
1586,776.417
1587,10188.104
1588,677.312
1589,7511.221
1590,1130.243
1591,507.986
1592,4606.282
1593,8440.1025
1594,4141.812533333333
1595,783.936
1596,3163.361333333333
1597,3903.173
1598,701.994
1599,5339.965
1600,616.992
1601,8081.958
1602,801.647
1603,9725.208
1604,4024.7293333333337
1605,11135.686
1606,1727.039
1607,1881.395
1608,708.924
1609,3963.598
1610,8980.215
1611,10531.62
1612,3240.986
1613,704.532
1614,465.856
1615,10279.45
1616,946.903
1617,11128.445
1618,957.5459499999997
1619,684.856
1620,1639.0155833333333
1621,1835.366
1622,621.544
1623,3192.744
1624,1865.127
1625,1149.399
1626,782.165
1627,6720.08
1628,705.798
1629,1204.082
1630,5872.502916666667
1631,897.336
1632,5058.013
1633,7508.615
1634,7432.648
1635,2233.126
1636,8568.542
1637,5505.881
1638,1666.114
1639,1272.841
1640,2379.846
1641,616.962
1642,11026.15
1643,852.1426666666667
1644,967.895
1645,6056.280416666667
1646,664.581
1647,4084.187
1648,1408.898
1649,2349.020333333333
1650,6400.785
1651,448.952
1652,6853.516
1653,1973.537
1654,4678.165
1655,5907.228
1656,3595.021
1657,3905.715
1658,992.486
1659,473.43
1660,4296.746
1661,622.12
1662,5274.114
1663,2563.2
1664,6002.445
1665,4038.871
1666,6941.7615
1667,5185.57
1668,5900.606
1669,2555.348
1670,3592.441
1671,3632.417
1672,11025.35
1673,4427.841
1674,747.033
1675,9602.786
1676,1065.828
1677,11030.79
1678,4052.26
1679,970.1718
1680,1055.872
1681,1789.439
1682,2324.596
1683,4080.833
1684,7111.574
1685,3490.038
1686,685.521
1687,5876.025
1688,499.015
1689,949.041
1690,1327.367
1691,1114.744
1692,3493.288
1693,10586.3625
1694,10027.114
1695,7094.334
1696,3061.311
1697,604.237
1698,4590.699
1699,2343.297
1700,704.693
1701,1629.372
1702,2941.7046666666665
1703,2593.226
1704,2457.104
1705,880.324
1706,9379.065
1707,5322.861333333334
1708,4423.697
1709,4698.034
1710,870.173
1711,1549.676
1712,1254.764
1713,1036.65
1714,5670.117
1715,2105.28
1716,4461.647
1717,1002.868
1718,8917.914
1719,733.707
1720,10892.543
1721,701.202511904762
1722,10996.495
1723,540.294
1724,11172.1
1725,1678.664
1726,9597.596
1727,4917.593666666667
1728,726.1695
1729,1027.127
1730,739.282
1731,1419.062
1732,5018.751
1733,4688.902
1734,2267.479
1735,4741.836
1736,6550.411
1737,470.417
1738,3822.568
1739,884.52
1740,3423.3915000000006
1741,641.42
1742,3445.609
1743,670.081
1744,10689.69875
1745,2056.963
1746,1790.157380952381
1747,507.569
1748,763.078
1749,722.302
1750,6932.729333333333
1751,6435.436
1752,782.7023333333333
1753,1450.927
1754,8668.218
1755,6147.993
1756,740.232
1757,1824.0933333333335
1758,645.885
1759,684.2739
1760,7392.977
1761,7126.373
1762,680.575
1763,920.461
1764,862.163
1765,11024.303
1766,700.765
1767,3413.24
1768,4547.757
1769,3858.363
1770,2530.177
1771,3117.951
1772,1680.718
1773,1619.911
1774,10966.488
1775,2385.816
1776,832.818
1777,2459.11
1778,10321.22725
1779,3723.239
1780,3523.203
1781,860.56
1782,578.527
1783,2502.806
1784,1354.669
1785,1286.966
1786,1068.04
1787,3539.388
1788,9051.275
1789,1425.65
1790,10723.421
1791,1017.7836
1792,706.494
1793,6163.721
1794,771.011
1795,7513.57
1796,8477.354
1797,9333.659
1798,10202.647357142858
1799,5312.064
1800,836.749
1801,4734.818
1802,6074.545
1803,7078.132
1804,10802.284
1805,2475.084
1806,705.34
1807,10816.321
1808,512.039
1809,3887.126
1810,6269.423
1811,4292.888
1812,498.581
1813,1303.55
1814,2140.997
1815,1215.814
1816,1208.108
1817,1513.891
1818,1609.499
1819,6708.702
1820,1697.893
1821,4787.58175
1822,1224.64
1823,3894.5627999999997
1824,10503.874
1825,3576.052
1826,2949.973
1827,8651.328
1828,1082.316
1829,555.656
1830,978.52
1831,1348.116
1832,2580.841
1833,6157.889
1834,1568.292
1835,9864.331
1836,802.719
1837,10938.063
1838,891.628
1839,3587.556
1840,659.065
1841,1337.36
1842,2222.896
1843,563.996
1844,6324.203
1845,4301.254
1846,1791.853
1847,3937.402
1848,515.13
1849,9246.784
1850,898.817
1851,1375.467
1852,1551.624
1853,4328.769
1854,10945.32
1855,1984.046
1856,5944.668
1857,5312.589
1858,10364.476
1859,741.1396666666667
1860,4282.345
1861,820.302
1862,956.773
1863,4593.976
1864,1291.877
1865,9418.237
1866,1656.427
1867,7318.671
1868,2045.86
1869,2964.209
1870,1476.974
1871,911.141
1872,3168.975
1873,7066.731
1874,1780.9
1875,8016.909
1876,1757.448
1877,4984.767
1878,2872.588
1879,1668.045
1880,6482.736
1881,1381.432
